0,117,1.0
10967,117,1.0
0,119,1.0
10967,119,1.0
0,122,1.0
10967,122,1.0
0,123,0.0
10967,123,0.0
0,124,1.0
10967,124,1.0
0,126,16.0
269,126,16.0
306,126,31.0
10967,126,31.0
0,127,1.0
10967,127,1.0
0,128,63.0
0,128,63.0
46,128,62.0
5716,128,62.0
5747,128,63.0
10967,128,63.0
0,129,1.0
10967,129,1.0
0,131,1.0
10967,131,1.0
0,135,1.0
10967,135,1.0
0,137,1.0
0,137,1.0
46,137,0.0
10967,137,0.0
0,138,256.0
10967,138,256.0
0,139,1.0
10967,139,1.0
0,142,1.0
10967,142,1.0
0,144,1.0
10967,144,1.0
1,742,2.0
10998,742,2.0
1,743,0.0
10998,743,0.0
1,747,22.0
53,747,22.0
96,747,22.0
141,747,22.0
197,747,22.0
237,747,22.0
284,747,22.0
330,747,22.0
388,747,22.0
430,747,22.0
469,747,22.0
517,747,22.0
558,747,22.0
605,747,22.0
647,747,22.0
698,747,22.0
737,747,22.0
793,747,22.0
833,747,22.0
872,747,22.0
911,747,22.0
951,747,22.0
1002,747,22.0
1040,747,22.0
1080,747,22.0
1118,747,22.0
1158,747,22.0
1206,747,22.0
1248,747,22.0
1294,747,22.0
1335,747,22.0
1390,747,22.0
1428,747,22.0
1465,747,22.0
1505,747,22.0
1543,747,22.0
1592,747,22.0
1635,747,22.0
1673,747,22.0
1714,747,22.0
1768,747,22.0
1806,747,22.0
1843,747,22.0
1886,747,22.0
1931,747,22.0
1981,747,22.0
2020,747,22.0
2059,747,22.0
2102,747,22.0
2155,747,22.0
2192,747,22.0
2231,747,22.0
2274,747,22.0
2310,747,22.0
2357,747,22.0
2398,747,22.0
2443,747,22.0
2474,747,22.0
2512,747,22.0
2553,747,22.0
2583,747,22.0
2610,747,22.0
2644,747,22.0
2685,747,22.0
2718,747,22.0
2755,747,22.0
2786,747,22.0
2826,747,22.0
2868,747,22.0
2903,747,22.0
2947,747,22.0
2981,747,22.0
3030,747,22.0
3071,747,22.0
3097,747,22.0
3130,747,22.0
3168,747,22.0
3204,747,22.0
3237,747,22.0
3273,747,22.0
3300,747,22.0
3340,747,22.0
3370,747,22.0
3405,747,22.0
3438,747,22.0
3476,747,22.0
3514,747,22.0
3551,747,22.0
3586,747,22.0
3613,747,22.0
3657,747,22.0
3691,747,22.0
3731,747,22.0
3764,747,22.0
3806,747,22.0
3856,747,22.0
3886,747,22.0
3922,747,22.0
3957,747,22.0
3994,747,22.0
4031,747,22.0
4068,747,22.0
4108,747,22.0
4143,747,22.0
4183,747,22.0
4218,747,22.0
4248,747,22.0
4282,747,22.0
4319,747,22.0
4351,747,22.0
4386,747,22.0
4418,747,22.0
4449,747,22.0
4488,747,22.0
4525,747,22.0
4554,747,22.0
4587,747,22.0
4618,747,22.0
4657,747,22.0
4691,747,22.0
4724,747,22.0
4761,747,22.0
4790,747,22.0
4820,747,22.0
4847,747,22.0
4883,747,22.0
4921,747,22.0
4956,747,22.0
4991,747,22.0
5021,747,22.0
5058,747,22.0
5090,747,22.0
5126,747,22.0
5160,747,22.0
5192,747,22.0
5230,747,22.0
5262,747,22.0
5292,747,22.0
5333,747,22.0
5357,747,22.0
5395,747,22.0
5429,747,22.0
5463,747,22.0
5491,747,22.0
5524,747,22.0
5551,747,22.0
5587,747,22.0
5622,747,22.0
5652,747,22.0
5692,747,22.0
5722,747,22.0
5755,747,22.0
5794,747,22.0
5826,747,22.0
5864,747,22.0
5895,747,22.0
5930,747,22.0
5956,747,22.0
5996,747,22.0
6026,747,22.0
6052,747,22.0
6090,747,22.0
6121,747,22.0
6160,747,22.0
6189,747,22.0
6228,747,22.0
6262,747,22.0
6292,747,22.0
6327,747,22.0
6359,747,22.0
6396,747,22.0
6431,747,22.0
6467,747,22.0
6500,747,22.0
6531,747,22.0
6567,747,22.0
6606,747,22.0
6635,747,22.0
6663,747,22.0
6697,747,22.0
6728,747,22.0
6763,747,22.0
6798,747,22.0
6826,747,22.0
6859,747,22.0
6895,747,22.0
6928,747,22.0
6964,747,22.0
6990,747,22.0
7027,747,22.0
7065,747,22.0
7102,747,22.0
7125,747,22.0
7162,747,22.0
7202,747,22.0
7232,747,22.0
7269,747,22.0
7300,747,22.0
7334,747,22.0
7370,747,22.0
7410,747,22.0
7441,747,22.0
7468,747,22.0
7510,747,22.0
7540,747,22.0
7571,747,22.0
7598,747,22.0
7640,747,22.0
7675,747,22.0
7711,747,22.0
7743,747,22.0
7773,747,22.0
7810,747,22.0
7844,747,22.0
7884,747,22.0
7915,747,22.0
7946,747,22.0
7987,747,22.0
8018,747,22.0
8053,747,22.0
8085,747,22.0
8123,747,22.0
8166,747,22.0
8199,747,22.0
8227,747,22.0
8256,747,22.0
8301,747,22.0
8334,747,22.0
8367,747,22.0
8402,747,22.0
8444,747,22.0
8479,747,22.0
8505,747,22.0
8537,747,22.0
8566,747,22.0
8615,747,22.0
8650,747,22.0
8682,747,22.0
8711,747,22.0
8740,747,22.0
8781,747,22.0
8811,747,22.0
8847,747,22.0
8877,747,22.0
8922,747,22.0
8954,747,22.0
8984,747,22.0
9020,747,22.0
9054,747,22.0
9089,747,22.0
9123,747,22.0
9157,747,22.0
9185,747,22.0
9220,747,22.0
9254,747,22.0
9288,747,22.0
9321,747,22.0
9355,747,22.0
9396,747,22.0
9426,747,22.0
9455,747,22.0
9492,747,22.0
9524,747,22.0
9568,747,22.0
9600,747,22.0
9631,747,22.0
9663,747,22.0
9699,747,22.0
9730,747,22.0
9764,747,22.0
9796,747,22.0
9828,747,22.0
9868,747,22.0
9897,747,22.0
9927,747,22.0
9957,747,22.0
9994,747,22.0
10025,747,22.0
10061,747,22.0
10090,747,22.0
10121,747,22.0
10160,747,22.0
10194,747,22.0
10231,747,22.0
10263,747,22.0
10304,747,22.0
10337,747,22.0
10368,747,22.0
10391,747,22.0
10425,747,22.0
10467,747,22.0
10502,747,22.0
10537,747,22.0
10569,747,22.0
10608,747,22.0
10637,747,22.0
10677,747,22.0
10704,747,22.0
10736,747,22.0
10779,747,22.0
10812,747,22.0
10850,747,22.0
10876,747,22.0
10919,747,22.0
10954,747,22.0
10998,747,22.0
1,748,22.0
53,748,22.0
96,748,22.0
141,748,22.0
197,748,22.0
237,748,22.0
284,748,22.0
330,748,22.0
388,748,22.0
430,748,22.0
469,748,22.0
517,748,22.0
558,748,22.0
605,748,22.0
647,748,22.0
698,748,22.0
737,748,22.0
793,748,22.0
833,748,22.0
872,748,22.0
911,748,22.0
951,748,22.0
1002,748,22.0
1040,748,22.0
1080,748,22.0
1118,748,22.0
1158,748,22.0
1206,748,22.0
1248,748,22.0
1294,748,22.0
1335,748,22.0
1390,748,22.0
1428,748,22.0
1465,748,22.0
1505,748,22.0
1543,748,22.0
1592,748,22.0
1635,748,22.0
1673,748,22.0
1714,748,22.0
1768,748,22.0
1806,748,22.0
1843,748,22.0
1886,748,22.0
1931,748,22.0
1981,748,22.0
2020,748,22.0
2059,748,22.0
2102,748,22.0
2155,748,22.0
2192,748,22.0
2231,748,22.0
2274,748,22.0
2310,748,22.0
2357,748,22.0
2398,748,22.0
2443,748,22.0
2474,748,22.0
2512,748,22.0
2553,748,22.0
2583,748,22.0
2610,748,22.0
2644,748,22.0
2685,748,22.0
2718,748,22.0
2755,748,22.0
2786,748,22.0
2826,748,22.0
2868,748,22.0
2903,748,22.0
2947,748,22.0
2981,748,22.0
3030,748,22.0
3071,748,22.0
3097,748,22.0
3130,748,22.0
3168,748,22.0
3204,748,22.0
3237,748,22.0
3273,748,22.0
3300,748,22.0
3340,748,22.0
3370,748,22.0
3405,748,22.0
3438,748,22.0
3476,748,22.0
3514,748,22.0
3551,748,22.0
3586,748,22.0
3613,748,22.0
3657,748,22.0
3691,748,22.0
3731,748,22.0
3764,748,22.0
3806,748,22.0
3856,748,22.0
3886,748,22.0
3922,748,22.0
3957,748,22.0
3994,748,22.0
4031,748,22.0
4068,748,22.0
4108,748,22.0
4143,748,22.0
4183,748,22.0
4218,748,22.0
4248,748,22.0
4282,748,22.0
4319,748,22.0
4351,748,22.0
4386,748,22.0
4418,748,22.0
4449,748,22.0
4488,748,22.0
4525,748,22.0
4554,748,22.0
4587,748,22.0
4618,748,22.0
4657,748,22.0
4691,748,22.0
4724,748,22.0
4761,748,22.0
4790,748,22.0
4820,748,22.0
4847,748,22.0
4883,748,22.0
4921,748,22.0
4956,748,22.0
4991,748,22.0
5021,748,22.0
5058,748,22.0
5090,748,22.0
5126,748,22.0
5160,748,22.0
5192,748,22.0
5230,748,22.0
5262,748,22.0
5292,748,22.0
5333,748,22.0
5357,748,22.0
5395,748,22.0
5429,748,22.0
5463,748,22.0
5491,748,22.0
5524,748,22.0
5551,748,22.0
5587,748,22.0
5622,748,22.0
5652,748,22.0
5692,748,22.0
5722,748,22.0
5755,748,22.0
5794,748,22.0
5826,748,22.0
5864,748,22.0
5895,748,22.0
5930,748,22.0
5956,748,22.0
5996,748,22.0
6026,748,22.0
6052,748,22.0
6090,748,22.0
6121,748,22.0
6160,748,22.0
6189,748,22.0
6228,748,22.0
6262,748,22.0
6292,748,22.0
6327,748,22.0
6359,748,22.0
6396,748,22.0
6431,748,22.0
6467,748,22.0
6500,748,22.0
6531,748,22.0
6567,748,22.0
6606,748,22.0
6635,748,22.0
6663,748,22.0
6697,748,22.0
6728,748,22.0
6763,748,22.0
6798,748,22.0
6826,748,22.0
6859,748,22.0
6895,748,22.0
6928,748,22.0
6964,748,22.0
6990,748,22.0
7027,748,22.0
7065,748,22.0
7102,748,22.0
7125,748,22.0
7162,748,22.0
7202,748,22.0
7232,748,22.0
7269,748,22.0
7300,748,22.0
7334,748,22.0
7370,748,22.0
7410,748,22.0
7441,748,22.0
7468,748,22.0
7510,748,22.0
7540,748,22.0
7571,748,22.0
7598,748,22.0
7640,748,22.0
7675,748,22.0
