10963,797,0
19,802,0
10963,802,0
19,803,0
10963,803,0
20,457,0
10971,457,0
20,459,0
10971,459,0
20,460,3
189,460,3
230,460,0
343,460,0
391,460,3
516,460,3
549,460,0
10971,460,0
20,474,0
10971,474,0
20,476,0
10971,476,0
20,960,0
215,960,0
313,960,1
10935,960,1
20,962,0
10935,962,0
20,967,0
10935,967,0
20,969,0
10935,969,0
20,973,0
10935,973,0
20,974,0
10935,974,0
20,976,0
215,976,0
313,976,1
10935,976,1
20,981,0
10935,981,0
21,378,0
10947,378,0
21,380,0
10947,380,0
21,382,0
292,382,0
361,382,1
724,382,1
804,382,0
10947,382,0
21,385,0
10947,385,0
21,389,0
10947,389,0
21,391,0
10947,391,0
21,393,0
10947,393,0
22,178,1
10993,178,1
22,182,1
10993,182,1
22,184,0
10993,184,0
22,186,0
10993,186,0
22,188,0
10993,188,0
22,190,0
10993,190,0
22,192,0
10993,192,0
22,194,0
10993,194,0
22,196,0
10993,196,0
22,198,0
10993,198,0
22,200,0
10993,200,0
22,202,0
10993,202,0
22,206,1
10993,206,1
22,207,0
10993,207,0
23,270,0
10991,270,0
23,278,0
10991,278,0
23,279,0
10991,279,0
23,280,0
10991,280,0
23,281,1
10991,281,1
23,283,0
10991,283,0
23,284,0
10991,284,0
25,723,1
10956,723,1
26,285,0
10992,285,0
26,287,0
10992,287,0
26,289,0
10992,289,0
26,291,0
10992,291,0
26,293,4
10992,293,4
26,298,3
10992,298,3
26,299,0
10992,299,0
26,302,0
10992,302,0
26,304,0
10992,304,0
26,305,0
10992,305,0
28,503,0
10976,503,0
28,504,0
10976,504,0
28,506,0
10976,506,0
28,507,0
10976,507,0
28,508,0
10976,508,0
28,510,0
10976,510,0
28,512,0
10976,512,0
28,514,0
10976,514,0
28,516,0
10976,516,0
28,519,0
473,519,0
522,519,1
10976,519,1
28,521,0
10976,521,0
28,523,0
10976,523,0
28,524,0
10976,524,0
28,526,0
10976,526,0
29,527,0
10977,527,0
29,528,0
10977,528,0
29,531,0
240,531,0
300,531,3
10977,531,3
29,533,1
240,533,1
300,533,3
10977,533,3
29,534,0
10977,534,0
29,535,0
10977,535,0
29,537,0
10977,537,0
29,539,0
10977,539,0
29,540,0
10977,540,0
29,542,0
10977,542,0
30,560,0
10978,560,0
30,564,0
10978,564,0
30,567,0
10978,567,0
30,568,0
10978,568,0
30,570,0
10978,570,0
30,573,0
10978,573,0
30,575,0
10978,575,0
31,577,0
10979,577,0
31,579,0
10979,579,0
32,17,0
10985,17,0
32,19,0
10985,19,0
32,21,0
10985,21,0
32,23,0
10985,23,0
32,25,0
10985,25,0
32,27,0
10985,27,0
32,28,0
10985,28,0
32,29,0
10985,29,0
32,31,0
10985,31,0
32,33,0
10985,33,0
32,35,0
10985,35,0
32,37,0
10985,37,0
32,39,0
10985,39,0
32,40,0
10985,40,0
32,44,0
10985,44,0
32,46,0
3448,46,0
3483,46,1
10985,46,1
32,48,0
10985,48,0
32,50,0
10985,50,0
32,51,0
10985,51,0
32,52,0
10985,52,0
32,54,0
10985,54,0
33,998,0
10945,998,0
33,1000,0
10945,1000,0
33,1002,0
10945,1002,0
33,1005,0
10945,1005,0
33,1007,0
10945,1007,0
33,1009,0
10945,1009,0
33,1011,0
10945,1011,0
33,1013,0
10945,1013,0
34,1050,3
10946,1050,3
34,1051,0
10946,1051,0
34,1052,0
10946,1052,0
34,1053,0
10946,1053,0
35,55,0
10986,55,0
35,57,0
10986,57,0
35,59,0
10986,59,0
35,61,0
10986,61,0
35,63,0
10986,63,0
35,65,0
10986,65,0
35,67,0
10986,67,0
35,69,0
10986,69,0
35,71,0
10986,71,0
35,73,0
10986,73,0
35,75,0
10986,75,0
35,77,0
10986,77,0
35,78,0
10986,78,0
35,80,0
10986,80,0
35,82,0
10986,82,0
35,84,0
10986,84,0
35,86,0
10986,86,0
35,88,0
10986,88,0
35,90,0
10986,90,0
35,92,0
10986,92,0
35,94,0
10986,94,0
35,96,0
10986,96,0
35,98,0
10986,98,0
35,100,0
10986,100,0
35,102,0
10986,102,0
35,104,0
10986,104,0
35,106,0
10986,106,0
35,108,0
10986,108,0
35,110,0
10986,110,0
35,112,0
10986,112,0
35,114,0
10986,114,0
38,211,0
10994,211,0
38,215,0
10994,215,0
38,221,1
10994,221,1
38,223,0
10994,223,0
38,225,0
10994,225,0
39,228,1
10995,228,1
39,234,0
10995,234,0
40,251,0
10996,251,0
41,357,0
10981,357,0
41,358,0
10981,358,0
41,359,0
10981,359,0
42,619,0
11002,619,0
42,621,0
11002,621,0
42,622,0
11002,622,0
42,626,0
11002,626,0
42,629,0
11002,629,0
42,630,0
11002,630,0
42,632,0
11002,632,0
42,634,0
11002,634,0
42,636,0
11002,636,0
42,638,0
11002,638,0
42,640,0
11002,640,0
42,641,0
11002,641,0
42,643,0
11002,643,0
42,645,0
11002,645,0
44,1058,0
10939,1058,0
44,1062,0
10939,1062,0
44,1063,0
10939,1063,0
44,1064,0
10939,1064,0
45,724,0
10987,724,0
45,725,0
10987,725,0
45,726,0
10987,726,0
52,835,0
10988,835,0
52,838,0
10988,838,0
52,842,0
10988,842,0
52,850,0
10988,850,0
52,854,1
10988,854,1
52,856,1
10988,856,1
52,858,0
10988,858,0
52,860,1
10988,860,1
54,905,1
10990,905,1
55,728,0
10975,728,0
55,729,0
10975,729,0
55,733,0
10975,733,0
55,734,0
10975,734,0
55,735,0
214,735,0
267,735,1
10975,735,1
55,737,0
214,737,0
267,737,6
10975,737,6
55,738,0
10975,738,0
55,739,1
10975,739,1
55,740,0
10975,740,0
56,761,0
11001,761,0
56,762,0
11001,762,0
56,763,0
11001,763,0
56,764,0
11001,764,0
56,765,0
11001,765,0
56,766,0
11001,766,0
56,767,3
11001,767,3
56,768,0
11001,768,0
56,769,3
11001,769,3
56,770,0
11001,770,0
56,771,0
11001,771,0
56,772,0
11001,772,0
56,773,0
11001,773,0
56,774,0
11001,774,0
56,775,0
11001,775,0
56,776,0
11001,776,0
56,777,0
11001,777,0
56,778,0
11001,778,0
56,779,0
11001,779,0
57,395,1
10962,395,1
72,820,0
10951,820,0
72,821,0
10951,821,0
72,824,0
10951,824,0
72,825,0
10951,825,0
72,833,0
10951,833,0
81,365,0
10982,365,0
81,369,0
10982,369,0
92,1231,0
10898,1231,0
103,1077,1
2411,1077,1
103,1079,0
2411,1079,0
103,1083,1
103,1083,1
150,1083,3
2411,1083,3
103,1086,3
103,1086,3
150,1086,0
2411,1086,0
103,1087,0
2411,1087,0
104,1091,0
2399,1091,0
104,1093,0
2399,1093,0
104,1098,0
2399,1098,0
104,1102,0
2399,1102,0
105,1107,0
2395,1107,0
105,1109,0
105,1109,0
172,1109,3
2395,1109,3
105,1110,0
2395,1110,0
105,1116,1
2395,1116,1
105,1119,0
2395,1119,0
105,1121,0
2395,1121,0
106,1124,1
2396,1124,1
106,1127,0
2396,1127,0
106,1129,0
2396,1129,0
106,1130,0
2396,1130,0
107,1137,1
2401,1137,1
107,1144,0
2401,1144,0
107,1147,0
107,1147,0
174,1147,1
2401,1147,1
108,1154,1
2402,1154,1
109,1167,0
2400,1167,0
110,1168,0
2325,1168,0
110,1170,0
2325,1170,0
110,1171,0
2325,1171,0
110,1172,0
2325,1172,0
110,1173,0
2325,1173,0
110,1175,0
2325,1175,0
110,1177,0
2325,1177,0
110,1178,0
2325,1178,0
110,1179,0
2325,1179,0
110,1180,0
2325,1180,0
110,1181,0
2325,1181,0
110,1182,0
2325,1182,0
110,1183,0
2325,1183,0
110,1184,0
2325,1184,0
110,1185,0
2325,1185,0
110,1187,0
2325,1187,0
110,1188,0
2325,1188,0
111,1189,0
2403,1189,0
111,1191,0
2403,1191,0
111,1192,0
2403,1192,0
111,1193,0
2403,1193,0
111,1194,0
2403,1194,0
111,1195,0
2403,1195,0
111,1196,0
2403,1196,0
111,1197,0
2403,1197,0
112,1198,0
2404,1198,0
112,1200,0
2404,1200,0
112,1204,0
2404,1204,0
112,1205,0
2404,1205,0
112,1206,0
2404,1206,0
112,1207,0
2404,1207,0
112,1208,0
2404,1208,0
112,1211,0
2404,1211,0
113,1216,1
2405,1216,1
113,1218,0
2405,1218,0
113,1219,0
2405,1219,0
113,1220,0
113,1220,0
159,1220,6
2405,1220,6
113,1222,1
2405,1222,1
113,1223,0
2405,1223,0
113,1225,0
2405,1225,0
113,1226,0
2405,1226,0
113,1228,0
2405,1228,0
113,1230,0
2405,1230,0
135,544,1
135,544,1
354,544,3
10846,544,3
135,548,0
10846,548,0
3835,1810,0
4091,1810,0
3835,1812,0
4091,1812,0
3835,1814,0
4091,1814,0
3835,1816,0
4091,1816,0
3835,1818,0
4091,1818,0
3835,1820,0
4091,1820,0
3835,1822,0
4091,1822,0
3835,1824,0
4091,1824,0
3835,1826,0
4091,1826,0
3835,1828,0
4091,1828,0
3835,1830,0
4091,1830,0
3835,1832,0
4091,1832,0
3835,1834,0
4091,1834,0
3835,1836,0
4091,1836,0
3835,1838,0
4091,1838,0
3835,1840,0
4091,1840,0
4138,1810,0
4138,1810,0
4138,1812,0
4138,1812,0
4138,1814,0
4138,1814,0
4138,1816,0
4138,1816,0
4138,1818,0
4138,1818,0
4138,1820,0
4138,1820,0
4138,1822,0
4138,1822,0
4138,1824,0
4138,1824,0
4138,1826,0
4138,1826,0
4138,1828,0
4138,1828,0
4138,1830,0
4138,1830,0
4138,1832,0
4138,1832,0
4138,1834,0
4138,1834,0
4138,1836,0
4138,1836,0
4138,1838,0
4138,1838,0
4138,1840,0
4138,1840,0
10989,1390,0
10989,1390,0
10989,1392,0
10989,1392,0
