116,241062717.701200,3.0,0
116,241062717.849700,3.0,1
116,241062717.901500,1.0,0
116,241062734.429000,1.0,1
117,241062717.701200,1.0,0
117,241062734.429000,1.0,1
118,241062717.701200,1.0,0
118,241062734.429000,1.0,1
119,241062717.701200,1.0,0
119,241062734.429000,1.0,1
120,241062717.701200,0.0,0
120,241062718.149200,0.0,1
120,241062718.200700,1.0,0
120,241062734.429000,1.0,1
121,241062717.701200,5.0,0
121,241062734.429000,5.0,1
122,241062717.701200,1.0,0
122,241062734.429000,1.0,1
123,241062717.701200,0.0,0
123,241062734.429000,0.0,1
124,241062717.701200,1.0,0
124,241062734.429000,1.0,1
125,241062717.701200,0.0,0
125,241062734.429000,0.0,1
126,241062717.701200,16.0,0
126,241062718.001300,16.0,1
126,241062718.049400,31.0,0
126,241062734.429000,31.0,1
127,241062717.701200,1.0,0
127,241062734.429000,1.0,1
128,241062717.701200,63.0,0
128,241062717.701200,63.0,1
128,241062717.749800,62.0,0
128,241062725.940200,62.0,1
128,241062725.991100,63.0,0
128,241062734.429000,63.0,1
129,241062717.701200,1.0,0
129,241062734.429000,1.0,1
130,241062717.701200,1.0,0
130,241062734.429000,1.0,1
131,241062717.701200,1.0,0
131,241062734.429000,1.0,1
132,241062717.701200,0.0,0
132,241062734.429000,0.0,1
133,241062717.701200,0.0,0
133,241062734.429000,0.0,1
134,241062717.701200,1.0,0
134,241062734.429000,1.0,1
135,241062717.701200,1.0,0
135,241062734.429000,1.0,1
136,241062717.701200,0.0,0
136,241062734.429000,0.0,1
137,241062717.701200,1.0,0
137,241062717.701200,1.0,1
137,241062717.749800,0.0,0
137,241062734.429000,0.0,1
138,241062717.701200,256.0,0
138,241062734.429000,256.0,1
139,241062717.701200,1.0,0
139,241062734.429000,1.0,1
140,241062717.701200,0.0,0
140,241062734.429000,0.0,1
141,241062717.701200,0.0,0
141,241062734.429000,0.0,1
142,241062717.701200,1.0,0
142,241062734.429000,1.0,1
143,241062717.701200,0.0,0
143,241062734.429000,0.0,1
144,241062717.701200,1.0,0
144,241062734.429000,1.0,1
145,241062717.701200,0.0,0
145,241062717.801100,0.0,1
145,241062717.849700,3.0,0
145,241062718.300600,3.0,1
145,241062718.349100,0.0,0
145,241062734.429000,0.0,1
146,241062717.701200,0.0,0
146,241062734.429000,0.0,1
741,241062717.702200,0.0,0
741,241062734.474600,0.0,1
742,241062717.702200,2.0,0
742,241062734.474600,2.0,1
743,241062717.702200,0.0,0
743,241062734.474600,0.0,1
744,241062717.702200,1.0,0
744,241062734.474600,1.0,1
745,241062717.702200,0.0,0
745,241062734.474600,0.0,1
746,241062717.702200,0.0,0
747,241062717.702200,22.0,2
747,241062717.758500,22.0,2
747,241062717.811300,22.0,2
747,241062717.866300,22.0,2
747,241062717.921300,22.0,2
747,241062717.976300,22.0,2
747,241062718.031600,22.0,2
747,241062718.087300,22.0,2
747,241062718.141300,22.0,2
747,241062718.198800,22.0,2
747,241062718.251400,22.0,2
747,241062718.307300,22.0,2
747,241062718.361500,22.0,2
747,241062718.416200,22.0,2
747,241062718.471900,22.0,2
747,241062718.527500,22.0,2
747,241062718.581300,22.0,2
747,241062718.636800,22.0,2
747,241062718.691200,22.0,2
747,241062718.746700,22.0,2
747,241062718.801400,22.0,2
747,241062718.856200,22.0,2
747,241062718.912000,22.0,2
747,241062718.967000,22.0,2
747,241062719.021200,22.0,2
747,241062719.077200,22.0,2
747,241062719.131400,22.0,2
747,241062719.186100,22.0,2
747,241062719.241100,22.0,2
747,241062719.297300,22.0,2
747,241062719.351300,22.0,2
747,241062719.406800,22.0,2
747,241062719.461900,22.0,2
747,241062719.516100,22.0,2
747,241062719.571100,22.0,2
747,241062719.626500,22.0,2
747,241062719.681300,22.0,2
747,241062719.736100,22.0,2
747,241062719.791100,22.0,2
747,241062719.846500,22.0,2
747,241062719.902000,22.0,2
747,241062719.956400,22.0,2
747,241062720.011000,22.0,2
747,241062720.066000,22.0,2
747,241062720.121800,22.0,2
747,241062720.176000,22.0,2
747,241062720.231400,22.0,2
747,241062720.286000,22.0,2
747,241062720.341300,22.0,2
747,241062720.402400,22.0,2
747,241062720.451400,22.0,2
747,241062720.507000,22.0,2
747,241062720.561000,22.0,2
747,241062720.616000,22.0,2
747,241062720.671000,22.0,2
747,241062720.726000,22.0,2
747,241062720.785400,22.0,2
747,241062720.837200,22.0,2
747,241062720.893100,22.0,2
747,241062720.947400,22.0,2
747,241062721.001700,22.0,2
747,241062721.056600,22.0,2
747,241062721.110900,22.0,2
747,241062721.168500,22.0,2
747,241062721.220900,22.0,2
747,241062721.276300,22.0,2
747,241062721.330900,22.0,2
747,241062721.385900,22.0,2
747,241062721.440900,22.0,2
747,241062721.497300,22.0,2
747,241062721.556200,22.0,2
747,241062721.606800,22.0,2
747,241062721.661500,22.0,2
747,241062721.716700,22.0,2
747,241062721.770900,22.0,2
747,241062721.825900,22.0,2
747,241062721.880900,22.0,2
747,241062721.938400,22.0,2
747,241062721.990800,22.0,2
747,241062722.046000,22.0,2
747,241062722.101100,22.0,2
747,241062722.156000,22.0,2
747,241062722.210800,22.0,2
747,241062722.265800,22.0,2
747,241062722.321500,22.0,2
747,241062722.375800,22.0,2
747,241062722.431300,22.0,2
747,241062722.485800,22.0,2
747,241062722.540800,22.0,2
747,241062722.596000,22.0,2
747,241062722.651300,22.0,2
747,241062722.706400,22.0,2
747,241062722.761400,22.0,2
747,241062722.815800,22.0,2
747,241062722.872400,22.0,2
747,241062722.925800,22.0,2
747,241062722.981700,22.0,2
747,241062723.039500,22.0,2
747,241062723.095200,22.0,2
747,241062723.146100,22.0,2
747,241062723.200700,22.0,2
747,241062723.256300,22.0,2
747,241062723.311300,22.0,2
747,241062723.366200,22.0,2
747,241062723.424400,22.0,2
747,241062723.476300,22.0,2
747,241062723.530700,22.0,2
747,241062723.585700,22.0,2
747,241062723.641000,22.0,2
747,241062723.696600,22.0,2
747,241062723.750800,22.0,2
747,241062723.807500,22.0,2
747,241062723.861300,22.0,2
747,241062723.915700,22.0,2
747,241062723.970600,22.0,2
747,241062724.026400,22.0,2
747,241062724.081200,22.0,2
747,241062724.135600,22.0,2
747,241062724.195300,22.0,2
747,241062724.246300,22.0,2
747,241062724.300600,22.0,2
747,241062724.355700,22.0,2
747,241062724.410600,22.0,2
747,241062724.465600,22.0,2
747,241062724.520600,22.0,2
747,241062724.577200,22.0,2
747,241062724.631100,22.0,2
747,241062724.685700,22.0,2
747,241062724.741000,22.0,2
747,241062724.796200,22.0,2
747,241062724.850700,22.0,2
747,241062724.906500,22.0,2
747,241062724.960500,22.0,2
747,241062725.015500,22.0,2
747,241062725.072000,22.0,2
747,241062725.125500,22.0,2
747,241062725.180500,22.0,2
747,241062725.235500,22.0,2
747,241062725.299400,22.0,2
747,241062725.345700,22.0,2
747,241062725.401000,22.0,2
747,241062725.455500,22.0,2
747,241062725.511100,22.0,2
747,241062725.565700,22.0,2
747,241062725.620500,22.0,2
747,241062725.675500,22.0,2
747,241062725.732900,22.0,2
747,241062725.785500,22.0,2
747,241062725.841300,22.0,2
747,241062725.896000,22.0,2
747,241062725.950500,22.0,2
747,241062726.005400,22.0,2
747,241062726.064400,22.0,2
747,241062726.116400,22.0,2
747,241062726.171300,22.0,2
747,241062726.225600,22.0,2
747,241062726.280400,22.0,2
747,241062726.335400,22.0,2
747,241062726.391600,22.0,2
747,241062726.450200,22.0,2
747,241062726.501000,22.0,2
747,241062726.556200,22.0,2
747,241062726.610400,22.0,2
747,241062726.665400,22.0,2
747,241062726.720400,22.0,2
747,241062726.775400,22.0,2
747,241062726.833400,22.0,2
747,241062726.885700,22.0,2
747,241062726.941200,22.0,2
747,241062726.996900,22.0,2
747,241062727.050300,22.0,2
747,241062727.105300,22.0,2
747,241062727.161000,22.0,2
747,241062727.217400,22.0,2
747,241062727.270300,22.0,2
747,241062727.325300,22.0,2
747,241062727.381500,22.0,2
747,241062727.435300,22.0,2
747,241062727.490600,22.0,2
747,241062727.546900,22.0,2
747,241062727.600700,22.0,2
747,241062727.655300,22.0,2
747,241062727.710500,22.0,2
747,241062727.765700,22.0,2
747,241062727.820500,22.0,2
747,241062727.875300,22.0,2
747,241062727.930200,22.0,2
747,241062727.989200,22.0,2
747,241062728.040900,22.0,2
747,241062728.095800,22.0,2
747,241062728.150500,22.0,2
747,241062728.207900,22.0,2
747,241062728.260200,22.0,2
747,241062728.315200,22.0,2
747,241062728.370900,22.0,2
747,241062728.425400,22.0,2
747,241062728.480200,22.0,2
747,241062728.535200,22.0,2
747,241062728.590900,22.0,2
747,241062728.645800,22.0,2
747,241062728.703500,22.0,2
747,241062728.755700,22.0,2
747,241062728.810600,22.0,2
747,241062728.865800,22.0,2
747,241062728.920200,22.0,2
747,241062728.975100,22.0,2
747,241062729.031500,22.0,2
747,241062729.091200,22.0,2
747,241062729.140300,22.0,2
747,241062729.195900,22.0,2
747,241062729.250100,22.0,2
747,241062729.305100,22.0,2
747,241062729.360200,22.0,2
747,241062729.415100,22.0,2
747,241062729.471900,22.0,2
747,241062729.527100,22.0,2
747,241062729.580100,22.0,2
747,241062729.636900,22.0,2
747,241062729.690600,22.0,2
747,241062729.746600,22.0,2
747,241062729.800700,22.0,2
747,241062729.857400,22.0,2
747,241062729.910200,22.0,2
747,241062729.965600,22.0,2
747,241062730.020500,22.0,2
747,241062730.075000,22.0,2
747,241062730.130000,22.0,2
747,241062730.187500,22.0,2
747,241062730.240900,22.0,2
747,241062730.296600,22.0,2
747,241062730.350600,22.0,2
747,241062730.405500,22.0,2
747,241062730.460000,22.0,2
747,241062730.515000,22.0,2
747,241062730.570000,22.0,2
747,241062730.626200,22.0,2
747,241062730.680000,22.0,2
747,241062730.735400,22.0,2
747,241062730.790300,22.0,2
747,241062730.846400,22.0,2
747,241062730.900400,22.0,2
747,241062730.954900,22.0,2
747,241062731.010000,22.0,2
747,241062731.065100,22.0,2
747,241062731.119900,22.0,2
747,241062731.174900,22.0,2
747,241062731.229900,22.0,2
747,241062731.285900,22.0,2
747,241062731.347300,22.0,2
747,241062731.395100,22.0,2
747,241062731.450200,22.0,2
747,241062731.507100,22.0,2
747,241062731.559900,22.0,2
747,241062731.614900,22.0,2
747,241062731.669900,22.0,2
747,241062731.728400,22.0,2
747,241062731.779900,22.0,2
747,241062731.835000,22.0,2
747,241062731.889900,22.0,2
747,241062731.944800,22.0,2
747,241062732.000100,22.0,2
747,241062732.054800,22.0,2
747,241062732.113400,22.0,2
747,241062732.166700,22.0,2
747,241062732.219800,22.0,2
747,241062732.274800,22.0,2
747,241062732.334500,22.0,2
747,241062732.385500,22.0,2
747,241062732.439800,22.0,2
747,241062732.497400,22.0,2
747,241062732.550700,22.0,2
747,241062732.605600,22.0,2
747,241062732.662300,22.0,2
747,241062732.714800,22.0,2
747,241062732.769800,22.0,2
747,241062732.824800,22.0,2
747,241062732.883300,22.0,2
747,241062732.935000,22.0,2
747,241062732.989800,22.0,2
747,241062733.044700,22.0,2
747,241062733.099900,22.0,2
747,241062733.154700,22.0,2
747,241062733.210500,22.0,2
747,241062733.265500,22.0,2
747,241062733.319800,22.0,2
747,241062733.374700,22.0,2
747,241062733.431400,22.0,2
747,241062733.486200,22.0,2
747,241062733.539700,22.0,2
747,241062733.594700,22.0,2
747,241062733.650500,22.0,2
747,241062733.704700,22.0,2
747,241062733.759700,22.0,2
747,241062733.814700,22.0,2
747,241062733.869700,22.0,2
747,241062733.924600,22.0,2
747,241062733.986600,22.0,2
747,241062734.035300,22.0,2
747,241062734.090000,22.0,2
747,241062734.144800,22.0,2
747,241062734.201200,22.0,2
747,241062734.254600,22.0,2
747,241062734.309900,22.0,2
747,241062734.367500,22.0,2
747,241062734.420300,22.0,2
747,241062734.474600,22.0,2
748,241062717.702200,22.0,2
748,241062717.758500,22.0,2
748,241062717.811300,22.0,2
748,241062717.866300,22.0,2
748,241062717.921300,22.0,2
748,241062717.976300,22.0,2
748,241062718.031600,22.0,2
748,241062718.087300,22.0,2
748,241062718.141300,22.0,2
748,241062718.198800,22.0,2
748,241062718.251400,22.0,2
748,241062718.307300,22.0,2
748,241062718.361500,22.0,2
748,241062718.416200,22.0,2
748,241062718.471900,22.0,2
748,241062718.527500,22.0,2
748,241062718.581300,22.0,2
748,241062718.636800,22.0,2
748,241062718.691200,22.0,2
748,241062718.746700,22.0,2
748,241062718.801400,22.0,2
748,241062718.856200,22.0,2
748,241062718.912000,22.0,2
748,241062718.967000,22.0,2
748,241062719.021200,22.0,2
748,241062719.077200,22.0,2
748,241062719.131400,22.0,2
748,241062719.186100,22.0,2
748,241062719.241100,22.0,2
748,241062719.297300,22.0,2
748,241062719.351300,22.0,2
748,241062719.406800,22.0,2
748,241062719.461900,22.0,2
748,241062719.516100,22.0,2
748,241062719.571100,22.0,2
748,241062719.626500,22.0,2
748,241062719.681300,22.0,2
748,241062719.736100,22.0,2
748,241062719.791100,22.0,2
748,241062719.846500,22.0,2
748,241062719.902000,22.0,2
748,241062719.956400,22.0,2
748,241062720.011000,22.0,2
748,241062720.066000,22.0,2
748,241062720.121800,22.0,2
748,241062720.176000,22.0,2
748,241062720.231400,22.0,2
748,241062720.286000,22.0,2
748,241062720.341300,22.0,2
748,241062720.402400,22.0,2
748,241062720.451400,22.0,2
748,241062720.507000,22.0,2
748,241062720.561000,22.0,2
748,241062720.616000,22.0,2
748,241062720.671000,22.0,2
748,241062720.726000,22.0,2
748,241062720.785400,22.0,2
748,241062720.837200,22.0,2
748,241062720.893100,22.0,2
748,241062720.947400,22.0,2
748,241062721.001700,22.0,2
748,241062721.056600,22.0,2
748,241062721.110900,22.0,2
748,241062721.168500,22.0,2
748,241062721.220900,22.0,2
748,241062721.276300,22.0,2
748,241062721.330900,22.0,2
748,241062721.385900,22.0,2
748,241062721.440900,22.0,2
748,241062721.497300,22.0,2
748,241062721.556200,22.0,2
748,241062721.606800,22.0,2
748,241062721.661500,22.0,2
748,241062721.716700,22.0,2
748,241062721.770900,22.0,2
748,241062721.825900,22.0,2
748,241062721.880900,22.0,2
748,241062721.938400,22.0,2
748,241062721.990800,22.0,2
748,241062722.046000,22.0,2
748,241062722.101100,22.0,2
748,241062722.156000,22.0,2
748,241062722.210800,22.0,2
748,241062722.265800,22.0,2
748,241062722.321500,22.0,2
748,241062722.375800,22.0,2
748,241062722.431300,22.0,2
748,241062722.485800,22.0,2
748,241062722.540800,22.0,2
748,241062722.596000,22.0,2
748,241062722.651300,22.0,2
748,241062722.706400,22.0,2
748,241062722.761400,22.0,2
748,241062722.815800,22.0,2
748,241062722.872400,22.0,2
748,241062722.925800,22.0,2
748,241062722.981700,22.0,2
748,241062723.039500,22.0,2
748,241062723.095200,22.0,2
748,241062723.146100,22.0,2
748,241062723.200700,22.0,2
748,241062723.256300,22.0,2
748,241062723.311300,22.0,2
748,241062723.366200,22.0,2
748,241062723.424400,22.0,2
748,241062723.476300,22.0,2
748,241062723.530700,22.0,2
748,241062723.585700,22.0,2
748,241062723.641000,22.0,2
748,241062723.696600,22.0,2
748,241062723.750800,22.0,2
748,241062723.807500,22.0,2
748,241062723.861300,22.0,2
748,241062723.915700,22.0,2
748,241062723.970600,22.0,2
748,241062724.026400,22.0,2
748,241062724.081200,22.0,2
748,241062724.135600,22.0,2
748,241062724.195300,22.0,2
748,241062724.246300,22.0,2
748,241062724.300600,22.0,2
748,241062724.355700,22.0,2
748,241062724.410600,22.0,2
748,241062724.465600,22.0,2
748,241062724.520600,22.0,2
748,241062724.577200,22.0,2
748,241062724.631100,22.0,2
748,241062724.685700,22.0,2
748,241062724.741000,22.0,2
748,241062724.796200,22.0,2
748,241062724.850700,22.0,2
748,241062724.906500,22.0,2
748,241062724.960500,22.0,2
748,241062725.015500,22.0,2
748,241062725.072000,22.0,2
748,241062725.125500,22.0,2
748,241062725.180500,22.0,2
748,241062725.235500,22.0,2
748,241062725.299400,22.0,2
748,241062725.345700,22.0,2
748,241062725.401000,22.0,2
748,241062725.455500,22.0,2
748,241062725.511100,22.0,2
748,241062725.565700,22.0,2
748,241062725.620500,22.0,2
748,241062725.675500,22.0,2
748,241062725.732900,22.0,2
748,241062725.785500,22.0,2
748,241062725.841300,22.0,2
748,241062725.896000,22.0,2
748,241062725.950500,22.0,2
748,241062726.005400,22.0,2
748,241062726.064400,22.0,2
748,241062726.116400,22.0,2
748,241062726.171300,22.0,2
748,241062726.225600,22.0,2
748,241062726.280400,22.0,2
748,241062726.335400,22.0,2
748,241062726.391600,22.0,2
748,241062726.450200,22.0,2
748,241062726.501000,22.0,2
748,241062726.556200,22.0,2
748,241062726.610400,22.0,2
748,241062726.665400,22.0,2
748,241062726.720400,22.0,2
748,241062726.775400,22.0,2
748,241062726.833400,22.0,2
748,241062726.885700,22.0,2
748,241062726.941200,22.0,2
748,241062726.996900,22.0,2
748,241062727.050300,22.0,2
748,241062727.105300,22.0,2
748,241062727.161000,22.0,2
748,241062727.217400,22.0,2
748,241062727.270300,22.0,2
748,241062727.325300,22.0,2
748,241062727.381500,22.0,2
748,241062727.435300,22.0,2
748,241062727.490600,22.0,2
748,241062727.546900,22.0,2
748,241062727.600700,22.0,2
748,241062727.655300,22.0,2
748,241062727.710500,22.0,2
748,241062727.765700,22.0,2
748,241062727.820500,22.0,2
748,241062727.875300,22.0,2
748,241062727.930200,22.0,2
748,241062727.989200,22.0,2
748,241062728.040900,22.0,2
748,241062728.095800,22.0,2
748,241062728.150500,22.0,2
748,241062728.207900,22.0,2
748,241062728.260200,22.0,2
748,241062728.315200,22.0,2
748,241062728.370900,22.0,2
748,241062728.425400,22.0,2
748,241062728.480200,22.0,2
748,241062728.535200,22.0,2
748,241062728.590900,22.0,2
748,241062728.645800,22.0,2
748,241062728.703500,22.0,2
748,241062728.755700,22.0,2
748,241062728.810600,22.0,2
748,241062728.865800,22.0,2
748,241062728.920200,22.0,2
748,241062728.975100,22.0,2
748,241062729.031500,22.0,2
748,241062729.091200,22.0,2
748,241062729.140300,22.0,2
748,241062729.195900,22.0,2
748,241062729.250100,22.0,2
748,241062729.305100,22.0,2
748,241062729.360200,22.0,2
748,241062729.415100,22.0,2
748,241062729.471900,22.0,2
748,241062729.527100,22.0,2
748,241062729.580100,22.0,2
748,241062729.636900,22.0,2
748,241062729.690600,22.0,2
748,241062729.746600,22.0,2
748,241062729.800700,22.0,2
748,241062729.857400,22.0,2
748,241062729.910200,22.0,2
748,241062729.965600,22.0,2
748,241062730.020500,22.0,2
748,241062730.075000,22.0,2
748,241062730.130000,22.0,2
748,241062730.187500,22.0,2
748,241062730.240900,22.0,2
748,241062730.296600,22.0,2
748,241062730.350600,22.0,2
748,241062730.405500,22.0,2
748,241062730.460000,22.0,2
748,241062730.515000,22.0,2
748,241062730.570000,22.0,2
748,241062730.626200,22.0,2
748,241062730.680000,22.0,2
748,241062730.735400,22.0,2
748,241062730.790300,22.0,2
748,241062730.846400,22.0,2
748,241062730.900400,22.0,2
748,241062730.954900,22.0,2
748,241062731.010000,22.0,2
748,241062731.065100,22.0,2
748,241062731.119900,22.0,2
748,241062731.174900,22.0,2
748,241062731.229900,22.0,2
748,241062731.285900,22.0,2
748,241062731.347300,22.0,2
748,241062731.395100,22.0,2
748,241062731.450200,22.0,2
748,241062731.507100,22.0,2
748,241062731.559900,22.0,2
748,241062731.614900,22.0,2
748,241062731.669900,22.0,2
748,241062731.728400,22.0,2
748,241062731.779900,22.0,2
748,241062731.835000,22.0,2
748,241062731.889900,22.0,2
748,241062731.944800,22.0,2
748,241062732.000100,22.0,2
748,241062732.054800,22.0,2
748,241062732.113400,22.0,2
748,241062732.166700,22.0,2
748,241062732.219800,22.0,2
748,241062732.274800,22.0,2
748,241062732.334500,22.0,2
748,241062732.385500,22.0,2
748,241062732.439800,22.0,2
748,241062732.497400,22.0,2
748,241062732.550700,22.0,2
748,241062732.605600,22.0,2
748,241062732.662300,22.0,2
748,241062732.714800,22.0,2
748,241062732.769800,22.0,2
748,241062732.824800,22.0,2
748,241062732.883300,22.0,2
748,241062732.935000,22.0,2
748,241062732.989800,22.0,2
748,241062733.044700,22.0,2
748,241062733.099900,22.0,2
748,241062733.154700,22.0,2
748,241062733.210500,22.0,2
748,241062733.265500,22.0,2
748,241062733.319800,22.0,2
748,241062733.374700,22.0,2
748,241062733.431400,22.0,2
748,241062733.486200,22.0,2
748,241062733.539700,22.0,2
748,241062733.594700,22.0,2
748,241062733.650500,22.0,2
748,241062733.704700,22.0,2
748,241062733.759700,22.0,2
748,241062733.814700,22.0,2
748,241062733.869700,22.0,2
748,241062733.924600,22.0,2
748,241062733.986600,22.0,2
748,241062734.035300,22.0,2
748,241062734.090000,22.0,2
748,241062734.144800,22.0,2
748,241062734.201200,22.0,2
748,241062734.254600,22.0,2
748,241062734.309900,22.0,2
748,241062734.367500,22.0,2
748,241062734.420300,22.0,2
748,241062734.474600,22.0,2
746,241062734.474600,0.0,1
749,241062717.702200,0.0,0
749,241062734.474600,0.0,1
750,241062717.702200,1.0,0
750,241062734.474600,1.0,1
751,241062717.702200,3.0,0
751,241062734.474600,3.0,1
752,241062717.702200,0.0,0
752,241062734.474600,0.0,1
753,241062717.702200,1.0,0
753,241062734.474600,1.0,1
754,241062717.702200,3.0,0
754,241062734.474600,3.0,1
755,241062717.702200,0.0,0
755,241062734.474600,0.0,1
756,241062717.702200,0.0,0
756,241062734.474600,0.0,1
757,241062717.702200,0.0,0
757,241062734.474600,0.0,1
758,241062717.702200,0.0,0
758,241062734.474600,0.0,1
759,241062717.702200,3.0,0
759,241062734.474600,3.0,1
147,241062717.703100,1.0,0
147,241062717.703100,1.0,1
147,241062717.750800,2.0,0
147,241062734.430900,2.0,1
148,241062717.703100,0.0,0
148,241062717.703100,0.0,1
148,241062717.750800,1.0,0
148,241062717.750800,1.0,1
148,241062717.802100,0.0,0
148,241062734.430900,0.0,1
149,241062717.703100,0.0,0
149,241062734.430900,0.0,1
150,241062717.703100,1.0,0
150,241062734.430900,1.0,1
151,241062717.703100,0.0,0
151,241062734.430900,0.0,1
152,241062717.703100,0.0,0
152,241062734.430900,0.0,1
153,241062717.703100,0.0,0
153,241062734.430900,0.0,1
154,241062717.703100,0.0,0
154,241062734.430900,0.0,1
155,241062717.703100,1.0,0
155,241062734.430900,1.0,1
156,241062717.703100,0.0,0
156,241062734.430900,0.0,1
157,241062717.703100,1.0,0
157,241062734.430900,1.0,1
158,241062717.703100,1.0,0
158,241062734.430900,1.0,1
159,241062717.703100,1.0,0
159,241062734.430900,1.0,1
160,241062717.703100,0.0,0
160,241062734.430900,0.0,1
161,241062717.703100,1.0,0
161,241062734.430900,1.0,1
162,241062717.703100,0.0,0
162,241062734.430900,0.0,1
163,241062717.703100,1.0,0
163,241062734.430900,1.0,1
164,241062717.703100,0.0,0
164,241062734.430900,0.0,1
165,241062717.703100,0.0,0
165,241062734.430900,0.0,1
166,241062717.703100,0.0,0
166,241062734.430900,0.0,1
167,241062717.703100,0.0,0
167,241062734.430900,0.0,1
168,241062717.703100,1.0,0
168,241062734.430900,1.0,1
169,241062717.703100,0.0,0
169,241062718.450000,0.0,1
169,241062718.502600,1.0,0
169,241062734.430900,1.0,1
170,241062717.703100,1.0,0
170,241062734.430900,1.0,1
171,241062717.703100,0.0,0
171,241062734.430900,0.0,1
172,241062717.703100,1.0,0
172,241062734.430900,1.0,1
173,241062717.703100,0.0,0
173,241062734.430900,0.0,1
174,241062717.703100,0.0,0
174,241062717.850600,0.0,1
174,241062717.902500,1.0,0
174,241062717.902500,1.0,1
174,241062717.950500,0.0,0
174,241062717.950500,0.0,1
174,241062718.002300,1.0,0
174,241062718.002300,1.0,1
174,241062718.050400,0.0,0
174,241062718.050400,0.0,1
174,241062718.102500,1.0,0
174,241062718.102500,1.0,1
174,241062718.150200,0.0,0
174,241062718.150200,0.0,1
174,241062718.201700,1.0,0
174,241062718.201700,1.0,1
174,241062718.250500,0.0,0
174,241062718.301600,0.0,1
174,241062718.350000,1.0,0
174,241062718.350000,1.0,1
174,241062718.401300,0.0,0
174,241062718.401300,0.0,1
174,241062718.450000,1.0,0
174,241062718.450000,1.0,1
174,241062718.502600,0.0,0
174,241062718.502600,0.0,1
174,241062718.550300,1.0,0
174,241062718.550300,1.0,1
174,241062718.602400,0.0,0
174,241062718.602400,0.0,1
174,241062718.649700,1.0,0
174,241062718.649700,1.0,1
