116,241061645.092200,3.0,0
116,241061645.092200,3.0,1
117,241061645.092200,1.0,0
117,241061645.092200,1.0,1
118,241061645.092200,1.0,0
118,241061645.092200,1.0,1
119,241061645.092200,1.0,0
119,241061645.092200,1.0,1
120,241061645.092200,0.0,0
120,241061645.092200,0.0,1
121,241061645.092200,5.0,0
121,241061645.092200,5.0,1
122,241061645.092200,1.0,0
122,241061645.092200,1.0,1
123,241061645.092200,0.0,0
123,241061645.092200,0.0,1
124,241061645.092200,1.0,0
124,241061645.092200,1.0,1
125,241061645.092200,0.0,0
125,241061645.092200,0.0,1
126,241061645.092200,16.0,0
126,241061645.092200,16.0,1
127,241061645.092200,1.0,0
127,241061645.092200,1.0,1
128,241061645.092200,63.0,0
128,241061645.092200,63.0,1
129,241061645.092200,1.0,0
129,241061645.092200,1.0,1
130,241061645.092200,1.0,0
130,241061645.092200,1.0,1
131,241061645.092200,1.0,0
131,241061645.092200,1.0,1
132,241061645.092200,0.0,0
132,241061645.092200,0.0,1
133,241061645.092200,0.0,0
133,241061645.092200,0.0,1
134,241061645.092200,1.0,0
134,241061645.092200,1.0,1
135,241061645.092200,1.0,0
135,241061645.092200,1.0,1
136,241061645.092200,0.0,0
136,241061645.092200,0.0,1
137,241061645.092200,1.0,0
137,241061645.092200,1.0,1
138,241061645.092200,256.0,0
138,241061645.092200,256.0,1
139,241061645.092200,1.0,0
139,241061645.092200,1.0,1
140,241061645.092200,0.0,0
140,241061645.092200,0.0,1
141,241061645.092200,0.0,0
141,241061645.092200,0.0,1
142,241061645.092200,1.0,0
142,241061645.092200,1.0,1
143,241061645.092200,0.0,0
143,241061645.092200,0.0,1
144,241061645.092200,1.0,0
144,241061645.092200,1.0,1
145,241061645.092200,0.0,0
145,241061645.092200,0.0,1
146,241061645.092200,0.0,0
146,241061645.092200,0.0,1
